"player","player_id","position","team_name","player_game_count","declined_penalties","fifty_attempts","fifty_made","fifty_percent","forty_attempts","forty_made","forty_percent","franchise_id","grades_fgep_kicker","one_attempts","one_made","one_percent","pat_attempts","pat_made","pat_percent","penalties","thirty_attempts","thirty_made","thirty_percent","total_attempts","total_made","total_percent","twenty_attempts","twenty_made","twenty_percent","week","year"
"Stephen Hauschka",4655,"K","SEA",1,0,0,0,,0,0,,29,64.5,0,0,,2,2,100,0,1,1,100,3,3,100,2,2,100,1,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,2,2,100,4,68.6,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,1,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,65.9,0,0,,6,6,100,0,0,0,,0,0,,0,0,,1,2015
"Graham Gano",5443,"K","CAR",1,0,1,0,0,3,2,66.7,5,57.9,0,0,,2,2,100,0,0,0,,4,2,50,0,0,,1,2015
"Dan Bailey",6796,"K","DAL",1,0,0,0,,0,0,,9,64.4,0,0,,3,3,100,0,1,1,100,2,2,100,1,1,100,1,2015
"Kai Forbath",6860,"K","WAS",1,0,0,0,,2,1,50,32,50.6,0,0,,1,1,100,0,0,0,,2,1,50,0,0,,1,2015
"Randy Bullock",7154,"K","HST",1,0,0,0,,1,1,100,13,48.5,0,0,,1,0,0,0,1,1,100,2,2,100,0,0,,1,2015
"Greg Zuerlein",7163,"K","SL",1,0,0,0,,0,0,,26,66.1,0,0,,4,4,100,0,2,2,100,2,2,100,0,0,,1,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,1,0,0,18,46.9,0,0,,0,0,,0,1,1,100,2,1,50,0,0,,1,2015
"Justin Tucker",7604,"K","BLT",1,0,1,1,100,1,1,100,3,70.5,0,0,,1,1,100,0,0,0,,2,2,100,0,0,,1,2015
"Brandon McManus",8437,"K","DEN",1,0,2,2,100,1,1,100,10,87.6,0,0,,1,1,100,0,1,1,100,4,4,100,0,0,,1,2015
"Zach Hocker",8862,"K","NO",1,0,0,0,,1,1,100,20,67,0,0,,1,1,100,0,2,2,100,4,4,100,1,1,100,1,2015
"Cairo Santos",8932,"K","KC",1,0,1,0,0,1,1,100,16,57.1,0,0,,3,3,100,0,0,0,,3,2,66.7,1,1,100,1,2015
"Cody Parkey",9030,"K","PHI",1,0,0,0,,1,0,0,24,42.7,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,1,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,1,1,100,1,66.9,0,0,,4,4,100,0,0,0,,1,1,100,0,0,,1,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,0,0,,8,72.7,0,0,,1,1,100,0,0,0,,1,1,100,1,1,100,1,2015
"Kyle Brindza",9752,"K","TB",1,0,0,0,,0,0,,30,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,1,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,0,0,,17,62.8,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,1,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,0,0,,27,50.2,0,0,,4,3,75,0,1,1,100,2,2,100,1,1,100,1,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,1,0,0,15,29.7,0,0,,1,0,0,0,0,0,,2,1,50,1,1,100,1,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,35.3,0,0,,1,1,100,0,0,0,,1,0,0,1,0,0,2,2015
"Phil Dawson",422,"K","SF",1,0,0,0,,1,1,100,28,65.3,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,2,2015
"Sebastian Janikowski",595,"K","OAK",1,0,0,0,,2,2,100,23,85.1,0,0,,4,4,100,0,0,0,,3,3,100,1,1,100,2,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,1,1,100,2,66,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,2,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,1,1,100,21,66.9,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,2,2015
"Josh Scobee",1858,"K","PIT",1,0,0,0,,0,0,,25,47.2,0,0,,4,3,75,0,0,0,,0,0,,0,0,,2,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,0,0,,7,48.5,0,0,,3,3,100,0,1,0,0,2,1,50,1,1,100,2,2015
"Robbie Gould",2607,"K","CHI",1,0,1,1,100,1,1,100,6,69.7,0,0,,2,2,100,0,0,0,,3,3,100,1,1,100,2,2015
"Stephen Gostkowski",3063,"K","NE",1,0,1,1,100,1,1,100,19,71.4,0,0,,4,4,100,0,0,0,,4,4,100,2,2,100,2,2015
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,61.9,0,0,,1,1,100,0,0,0,,1,1,100,1,1,100,2,2015
"Nick Folk",3794,"K","NYJ",1,0,0,0,,2,1,50,22,54.7,0,0,,2,2,100,0,1,1,100,3,2,66.7,0,0,,2,2015
"Mason Crosby",3809,"K","GB",1,0,1,1,100,1,1,100,12,70.1,1,1,100,1,1,100,0,0,0,,4,4,100,1,1,100,2,2015
"Stephen Hauschka",4655,"K","SEA",1,0,1,1,100,0,0,,29,68.6,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,2,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,0,0,,4,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,,2,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,2,2015
"Graham Gano",5443,"K","CAR",1,0,1,0,0,0,0,,5,64.2,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,2,2015
"Dan Bailey",6796,"K","DAL",1,0,0,0,,0,0,,9,63.3,0,0,,2,2,100,0,0,0,,2,2,100,2,2,100,2,2015
"Randy Bullock",7154,"K","HST",1,0,0,0,,1,1,100,13,65.5,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,2,2015
"Greg Zuerlein",7163,"K","SL",1,0,1,1,100,0,0,,26,67,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,2,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,0,0,,18,48.2,0,0,,3,2,66.7,0,0,0,,2,2,100,2,2,100,2,2015
"Justin Tucker",7604,"K","BLT",1,0,0,0,,0,0,,3,65.4,0,0,,3,3,100,0,2,2,100,4,4,100,2,2,100,2,2015
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,1,1,100,32,67.1,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,2,2015
"Brandon McManus",8437,"K","DEN",1,0,1,1,100,0,0,,10,69.7,0,0,,4,4,100,0,0,0,,1,1,100,0,0,,2,2015
"Zach Hocker",8862,"K","NO",1,0,0,0,,1,0,0,20,46.1,0,0,,2,1,50,0,0,0,,1,0,0,0,0,,2,2015
"Cairo Santos",8932,"K","KC",1,0,0,0,,0,0,,16,64.6,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,2,2015
"Cody Parkey",9030,"K","PHI",1,0,0,0,,1,1,100,24,65,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,2,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,0,0,,1,52.2,0,0,,7,6,85.7,0,0,0,,0,0,,0,0,,2,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,0,0,,8,64.5,0,0,,4,4,100,0,0,0,,0,0,,0,0,,2,2015
"Kyle Brindza",9752,"K","TB",1,0,2,1,50,0,0,,30,61.6,0,0,,2,2,100,0,2,2,100,5,4,80,1,1,100,2,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,3,2,66.7,17,54.9,0,0,,2,2,100,0,0,0,,3,2,66.7,0,0,,2,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,2,1,50,27,51.1,0,0,,1,1,100,0,1,1,100,3,2,66.7,0,0,,2,2015
"Jason Myers",10207,"K","JAX",1,0,1,1,100,0,0,,15,86.2,0,0,,2,2,100,0,0,0,,3,3,100,2,2,100,2,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,65.3,0,0,,5,5,100,0,0,0,,0,0,,0,0,,3,2015
"Phil Dawson",422,"K","SF",1,0,0,0,,0,0,,28,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,3,2015
"Sebastian Janikowski",595,"K","OAK",1,0,0,0,,0,0,,23,64.8,0,0,,3,3,100,0,1,1,100,2,2,100,1,1,100,3,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,0,0,,2,65.2,0,0,,4,4,100,0,1,1,100,1,1,100,0,0,,3,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,1,1,100,21,69,0,0,,3,3,100,0,2,2,100,3,3,100,0,0,,3,2015
"Josh Scobee",1858,"K","PIT",1,0,0,0,,1,1,100,25,62.8,0,0,,0,0,,0,0,0,,2,2,100,1,1,100,3,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,0,0,,7,64.5,0,0,,4,4,100,0,0,0,,0,0,,0,0,,3,2015
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,2,2,100,19,70.8,0,0,,6,6,100,0,0,0,,3,3,100,1,1,100,3,2015
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,,0,0,,1,0,0,0,0,0,,0,0,,0,0,,3,2015
"Nick Folk",3794,"K","NYJ",1,0,1,1,100,0,0,,22,68.4,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,3,2015
"Mason Crosby",3809,"K","GB",1,0,0,0,,1,1,100,12,67.7,0,0,,5,5,100,0,0,0,,1,1,100,0,0,,3,2015
"Stephen Hauschka",4655,"K","SEA",1,0,0,0,,2,2,100,29,70,0,0,,2,2,100,0,1,1,100,4,4,100,1,1,100,3,2015
"Dan Carpenter",4697,"K","BUF",1,0,2,1,50,0,0,,4,60.4,0,0,,5,5,100,0,0,0,,3,2,66.7,1,1,100,3,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,64.8,0,0,,3,3,100,0,1,1,100,2,2,100,1,1,100,3,2015
"Graham Gano",5443,"K","CAR",1,0,0,0,,1,1,100,5,67.2,0,0,,3,3,100,0,0,0,,2,2,100,1,1,100,3,2015
"Dan Bailey",6796,"K","DAL",1,0,0,0,,0,0,,9,64.5,0,0,,4,4,100,0,0,0,,0,0,,0,0,,3,2015
"Randy Bullock",7154,"K","HST",1,0,0,0,,1,0,0,13,29.2,1,1,100,2,1,50,0,1,1,100,3,2,66.7,0,0,,3,2015
"Greg Zuerlein",7163,"K","SL",1,0,0,0,,1,1,100,26,65.5,0,0,,0,0,,0,0,0,,2,2,100,1,1,100,3,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,0,0,,18,66.2,0,0,,4,4,100,0,0,0,,1,1,100,1,1,100,3,2015
"Justin Tucker",7604,"K","BLT",1,0,1,0,0,0,0,,3,52.4,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,3,2015
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,1,1,100,32,66,0,0,,1,1,100,0,1,1,100,2,2,100,0,0,,3,2015
"Brandon McManus",8437,"K","DEN",1,0,0,0,,1,1,100,10,56.4,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,3,2015
"Zach Hocker",8862,"K","NO",1,0,0,0,,0,0,,20,62.2,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,3,2015
"Cairo Santos",8932,"K","KC",1,0,0,0,,0,0,,16,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,3,2015
"Cody Parkey",9030,"K","PHI",1,0,0,0,,0,0,,24,64.3,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,3,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,0,0,,1,65.9,0,0,,6,6,100,0,0,0,,1,1,100,1,1,100,3,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,1,1,100,8,65.1,0,0,,2,2,100,0,0,0,,2,2,100,1,1,100,3,2015
"Kyle Brindza",9752,"K","TB",1,0,2,1,50,1,0,0,30,27.9,0,0,,1,0,0,0,1,0,0,4,1,25,0,0,,3,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,0,0,,17,54.4,0,0,,1,0,0,0,0,0,,0,0,,0,0,,3,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,0,0,,27,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,3,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,1,1,100,15,64.6,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,3,2015
"Adam Vinatieri",226,"K","IND",1,0,1,1,100,0,0,,14,77.4,0,0,,1,1,100,0,1,1,100,3,3,100,1,1,100,4,2015
"Phil Dawson",422,"K","SF",1,0,0,0,,0,0,,28,60.4,0,0,,0,0,,0,1,1,100,1,1,100,0,0,,4,2015
"Sebastian Janikowski",595,"K","OAK",1,0,0,0,,1,1,100,23,74.1,0,0,,2,2,100,0,0,0,,2,2,100,1,1,100,4,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,0,0,,2,65.9,0,0,,6,6,100,0,0,0,,0,0,,0,0,,4,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,1,1,100,21,52.2,0,0,,2,1,50,0,0,0,,1,1,100,0,0,,4,2015
"Josh Scobee",1858,"K","PIT",1,0,0,0,,3,1,33.3,25,42,0,0,,2,2,100,0,1,1,100,4,2,50,0,0,,4,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,1,0,0,7,51.1,0,0,,4,4,100,0,0,0,,1,0,0,0,0,,4,2015
"Robbie Gould",2607,"K","CHI",1,0,1,1,100,1,1,100,6,64.1,1,1,100,2,1,50,0,0,0,,3,3,100,0,0,,4,2015
"Nick Novak",2726,"K","HST",1,0,1,0,0,0,0,,13,51.9,0,0,,3,3,100,0,0,0,,1,0,0,0,0,,4,2015
"Matt Prater",3471,"K","DET",1,0,0,0,,1,1,100,11,63.6,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,4,2015
"Nick Folk",3794,"K","NYJ",1,0,0,0,,2,1,50,22,53.8,0,0,,3,3,100,0,0,0,,3,2,66.7,1,1,100,4,2015
"Mason Crosby",3809,"K","GB",1,0,0,0,,1,0,0,12,49.2,0,0,,2,2,100,0,1,1,100,2,1,50,0,0,,4,2015
"Stephen Hauschka",4655,"K","SEA",1,0,2,2,100,0,0,,29,73,0,0,,1,1,100,0,0,0,,2,2,100,0,0,,4,2015
"Dan Carpenter",4697,"K","BUF",1,0,1,1,100,0,0,,4,49.8,0,0,,1,1,100,0,1,0,0,2,1,50,0,0,,4,2015
"Graham Gano",5443,"K","CAR",1,0,0,0,,0,0,,5,65.4,0,0,,4,4,100,0,0,0,,3,3,100,3,3,100,4,2015
"Dan Bailey",6796,"K","DAL",1,0,0,0,,0,0,,9,64.6,0,0,,2,2,100,0,2,2,100,2,2,100,0,0,,4,2015
"Greg Zuerlein",7163,"K","SL",1,0,0,0,,0,0,,26,64.3,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,4,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,0,0,,18,49.7,0,0,,2,2,100,0,3,2,66.7,3,2,66.7,0,0,,4,2015
"Justin Tucker",7604,"K","BLT",1,0,1,1,100,2,2,100,3,88,0,0,,2,2,100,0,0,0,,3,3,100,0,0,,4,2015
"Caleb Sturgis",7948,"K","PHI",1,0,0,0,,0,0,,24,30,0,0,,3,2,66.7,0,1,0,0,1,0,0,0,0,,4,2015
"Dustin Hopkins",7958,"K","WAS",1,0,0,0,,0,0,,32,64.8,0,0,,2,2,100,0,2,2,100,3,3,100,1,1,100,4,2015
"Brandon McManus",8437,"K","DEN",1,0,0,0,,1,1,100,10,76.4,0,0,,2,2,100,0,2,2,100,3,3,100,0,0,,4,2015
"Zach Hocker",8862,"K","NO",1,0,1,1,100,0,0,,20,44.7,0,0,,2,2,100,0,1,0,0,3,2,66.7,1,1,100,4,2015
"Cairo Santos",8932,"K","KC",1,0,2,2,100,2,2,100,16,74.7,0,0,,0,0,,0,1,1,100,7,7,100,2,2,100,4,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,1,1,100,1,66.3,0,0,,1,1,100,0,1,1,100,5,5,100,3,3,100,4,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,1,1,100,8,74.1,0,0,,1,1,100,0,2,2,100,4,4,100,1,1,100,4,2015
"Kyle Brindza",9752,"K","TB",1,0,0,0,,2,1,50,30,28.7,0,0,,3,2,66.7,0,0,0,,3,1,33.3,1,0,0,4,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,0,0,,17,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,4,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,2,2,100,27,56.7,0,0,,3,3,100,0,1,1,100,3,3,100,0,0,,4,2015
"Jason Myers",10207,"K","JAX",1,0,1,0,0,1,0,0,15,28.7,0,0,,1,1,100,0,1,1,100,4,2,50,1,1,100,4,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,2,2,100,14,69.7,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,5,2015
"Phil Dawson",422,"K","SF",1,0,0,0,,1,1,100,28,66.3,0,0,,3,3,100,0,0,0,,2,2,100,1,1,100,5,2015
"Sebastian Janikowski",595,"K","OAK",1,0,1,1,100,1,0,0,23,44.2,0,0,,1,1,100,0,1,0,0,3,1,33.3,0,0,,5,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,2,1,50,2,37.4,0,0,,1,1,100,0,1,0,0,4,2,50,1,1,100,5,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,1,1,100,21,65.9,0,0,,3,3,100,0,0,0,,3,3,100,2,2,100,5,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,1,1,100,7,82.7,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,5,2015
"Robbie Gould",2607,"K","CHI",1,0,0,0,,1,1,100,6,64.3,0,0,,0,0,,0,1,1,100,2,2,100,0,0,,5,2015
"Nick Novak",2726,"K","HST",1,0,0,0,,1,1,100,13,68.2,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,5,2015
"Stephen Gostkowski",3063,"K","NE",1,0,1,1,100,1,1,100,19,79.7,0,0,,3,3,100,0,1,1,100,3,3,100,0,0,,5,2015
"Matt Prater",3471,"K","DET",1,0,0,0,,1,1,100,11,64.6,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,5,2015
"Mason Crosby",3809,"K","GB",1,0,0,0,,0,0,,12,68.1,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,5,2015
"Stephen Hauschka",4655,"K","SEA",1,0,0,0,,0,0,,29,63.9,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,5,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,0,0,,4,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,5,2015
"Connor Barth",4777,"K","TB",1,0,0,0,,2,2,100,30,70.7,0,0,,3,3,100,0,1,1,100,3,3,100,0,0,,5,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,1,1,100,31,64,0,0,,1,1,100,0,0,0,,2,2,100,1,1,100,5,2015
"Dan Bailey",6796,"K","DAL",1,0,1,1,100,0,0,,9,66.2,0,0,,0,0,,0,0,0,,2,2,100,1,1,100,5,2015
"Greg Zuerlein",7163,"K","SL",1,0,3,0,0,1,1,100,26,52.5,0,0,,1,1,100,0,0,0,,4,1,25,0,0,,5,2015
"Justin Tucker",7604,"K","BLT",1,0,1,0,0,0,0,,3,52.6,0,0,,3,3,100,0,0,0,,2,1,50,1,1,100,5,2015
"Caleb Sturgis",7948,"K","PHI",1,0,0,0,,1,1,100,24,54.2,0,0,,4,3,75,0,1,1,100,4,4,100,2,2,100,5,2015
"Dustin Hopkins",7958,"K","WAS",1,0,2,1,50,0,0,,32,64.7,0,0,,1,1,100,0,0,0,,3,2,66.7,1,1,100,5,2015
"Brandon McManus",8437,"K","DEN",1,0,1,1,100,0,0,,10,67.7,0,0,,1,1,100,0,0,0,,3,3,100,2,2,100,5,2015
"Zach Hocker",8862,"K","NO",1,0,0,0,,0,0,,20,62.7,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,5,2015
"Cairo Santos",8932,"K","KC",1,0,1,0,0,0,0,,16,63.8,0,0,,2,2,100,0,1,1,100,3,1,33.3,1,0,0,5,2015
"Chris Boswell",8990,"K","PIT",1,0,0,0,,1,1,100,25,67.4,0,0,,3,3,100,0,0,0,,1,1,100,0,0,,5,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,0,0,,1,65.9,0,0,,6,6,100,0,0,0,,0,0,,0,0,,5,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,2,2,100,8,76.9,0,0,,1,1,100,0,2,2,100,4,4,100,0,0,,5,2015
"Josh Lambo",10133,"K","SD",1,0,2,1,50,1,1,100,27,64.3,0,0,,2,2,100,0,0,0,,3,2,66.7,0,0,,5,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,0,0,,15,65.1,0,0,,4,4,100,0,1,1,100,1,1,100,0,0,,5,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,0,0,,14,63.5,0,0,,4,3,75,0,0,0,,0,0,,0,0,,6,2015
"Phil Dawson",422,"K","SF",1,0,1,1,100,1,1,100,28,70.5,0,0,,1,1,100,0,1,1,100,4,4,100,1,1,100,6,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,0,0,,2,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,6,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,0,0,,21,60.4,0,0,,1,1,100,0,0,0,,0,0,,0,0,,6,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,1,1,100,7,68.8,0,0,,4,4,100,0,1,1,100,2,2,100,0,0,,6,2015
"Robbie Gould",2607,"K","CHI",1,0,0,0,,0,0,,6,65,0,0,,2,2,100,0,1,1,100,4,4,100,3,3,100,6,2015
"Nick Novak",2726,"K","HST",1,0,0,0,,1,1,100,13,66.7,0,0,,4,4,100,0,0,0,,1,1,100,0,0,,6,2015
"Stephen Gostkowski",3063,"K","NE",1,0,0,0,,1,1,100,19,66.9,0,0,,4,4,100,0,1,1,100,2,2,100,0,0,,6,2015
"Matt Prater",3471,"K","DET",1,0,0,0,,0,0,,11,66.4,0,0,,4,4,100,0,2,2,100,3,3,100,1,1,100,6,2015
"Nick Folk",3794,"K","NYJ",1,0,0,0,,1,0,0,22,55.5,0,0,,4,4,100,0,2,2,100,3,2,66.7,0,0,,6,2015
"Mason Crosby",3809,"K","GB",1,0,0,0,,0,0,,12,64.3,0,0,,3,3,100,0,0,0,,2,2,100,2,2,100,6,2015
"Stephen Hauschka",4655,"K","SEA",1,0,1,1,100,1,1,100,29,70.8,0,0,,2,2,100,0,1,1,100,3,3,100,0,0,,6,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,0,0,,4,63.5,0,0,,3,3,100,0,0,0,,0,0,,0,0,,6,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,0,0,,31,62.6,0,0,,1,1,100,0,1,1,100,1,1,100,0,0,,6,2015
"Graham Gano",5443,"K","CAR",1,0,0,0,,0,0,,5,47.2,0,0,,4,3,75,0,0,0,,0,0,,0,0,,6,2015
"Blair Walsh",7167,"K","MIN",1,0,0,0,,2,2,100,18,68.6,0,0,,1,1,100,0,0,0,,3,3,100,1,1,100,6,2015
"Justin Tucker",7604,"K","BLT",1,0,0,0,,1,0,0,3,58.9,0,0,,2,2,100,0,1,1,100,3,2,66.7,1,1,100,6,2015
"Caleb Sturgis",7948,"K","PHI",1,0,0,0,,0,0,,24,65.9,0,0,,3,3,100,0,2,2,100,2,2,100,0,0,,6,2015
"Dustin Hopkins",7958,"K","WAS",1,0,1,1,100,0,0,,32,69,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,6,2015
"Brandon McManus",8437,"K","DEN",1,0,1,0,0,0,0,,10,62.8,0,0,,2,2,100,0,2,2,100,5,4,80,2,2,100,6,2015
"Zach Hocker",8862,"K","NO",1,0,1,0,0,1,0,0,20,44.2,0,0,,4,4,100,0,1,1,100,3,1,33.3,0,0,,6,2015
"Cairo Santos",8932,"K","KC",1,0,0,0,,1,1,100,16,65.6,0,0,,1,1,100,0,0,0,,1,1,100,0,0,,6,2015
"Chris Boswell",8990,"K","PIT",1,0,1,1,100,2,2,100,25,75.3,0,0,,1,1,100,0,0,0,,4,4,100,1,1,100,6,2015
"Chandler Catanzaro",9140,"K","ARZ",1,0,0,0,,1,0,0,1,50.4,0,0,,1,1,100,0,2,2,100,3,2,66.7,0,0,,6,2015
"Travis Coons",9268,"K","CLV",1,0,0,0,,0,0,,8,63.1,0,0,,2,2,100,0,0,0,,1,1,100,1,1,100,6,2015
"Andrew Franks",9814,"K","MIA",1,0,0,0,,0,0,,17,65.7,0,0,,5,5,100,0,1,1,100,1,1,100,0,0,,6,2015
"Josh Lambo",10133,"K","SD",1,0,0,0,,0,0,,27,64.6,0,0,,2,2,100,0,2,2,100,2,2,100,0,0,,6,2015
"Jason Myers",10207,"K","JAX",1,0,0,0,,0,0,,15,45.4,0,0,,3,2,66.7,0,0,0,,0,0,,0,0,,6,2015
"Adam Vinatieri",226,"K","IND",1,0,0,0,,2,2,100,14,69.7,0,0,,3,3,100,0,0,0,,2,2,100,0,0,,5,2015
"Phil Dawson",422,"K","SF",1,0,0,0,,1,1,100,28,66.3,0,0,,3,3,100,0,0,0,,2,2,100,1,1,100,5,2015
"Sebastian Janikowski",595,"K","OAK",1,0,1,1,100,1,0,0,23,44.2,0,0,,1,1,100,0,1,0,0,3,1,33.3,0,0,,5,2015
"Matt Bryant",1223,"K","ATL",1,0,0,0,,2,1,50,2,37.4,0,0,,1,1,100,0,1,0,0,4,2,50,1,1,100,5,2015
"Josh Brown",1520,"K","NYG",1,0,0,0,,1,1,100,21,65.9,0,0,,3,3,100,0,0,0,,3,3,100,2,2,100,5,2015
"Mike Nugent",2264,"K","CIN",1,0,0,0,,1,1,100,7,82.7,0,0,,3,3,100,0,1,1,100,2,2,100,0,0,,5,2015
"Robbie Gould",2607,"K","CHI",1,0,0,0,,1,1,100,6,64.3,0,0,,0,0,,0,1,1,100,2,2,100,0,0,,5,2015
"Nick Novak",2726,"K","HST",1,0,0,0,,1,1,100,13,68.2,0,0,,2,2,100,0,1,1,100,2,2,100,0,0,,5,2015
"Stephen Gostkowski",3063,"K","NE",1,0,1,1,100,1,1,100,19,79.7,0,0,,3,3,100,0,1,1,100,3,3,100,0,0,,5,2015
"Matt Prater",3471,"K","DET",1,0,0,0,,1,1,100,11,64.6,0,0,,2,2,100,0,0,0,,1,1,100,0,0,,5,2015
"Mason Crosby",3809,"K","GB",1,0,0,0,,0,0,,12,68.1,0,0,,3,3,100,0,1,1,100,1,1,100,0,0,,5,2015
"Stephen Hauschka",4655,"K","SEA",1,0,0,0,,0,0,,29,63.9,0,0,,3,3,100,0,0,0,,1,1,100,1,1,100,5,2015
"Dan Carpenter",4697,"K","BUF",1,0,0,0,,0,0,,4,62.3,0,0,,2,2,100,0,0,0,,0,0,,0,0,,5,2015
"Connor Barth",4777,"K","TB",1,0,0,0,,2,2,100,30,70.7,0,0,,3,3,100,0,1,1,100,3,3,100,0,0,,5,2015
"Ryan Succop",5180,"K","TEN",1,0,0,0,,1,1,100,31,64,0,0,,1,1,100,0,0,0,,2,2,100,1,1,100,5,2015
"Dan Bailey",6796,"K","DAL",1,0,1,1,100,0,0,,9,66.2,0,0,,0,0,,0,0,0,,2,2,100,1,1,100,5,2015
