,unique_id,player_id,player,team,year,week,value
129641,tavezecalhoun_atl_2019_13,tavezecalhoun_atl_2019,tavezecalhoun,atl,2019,13,1
129645,johnathancyprien_atl_2019_13,johnathancyprien_atl_2019,johnathancyprien,atl,2019,13,1
129649,alexgray_atl_2019_13,alexgray_atl_2019,alexgray,atl,2019,13,1
129650,rashedehageman_atl_2019_13,rashedehageman_atl_2019,rashedehageman,atl,2019,13,1
129651,austinhooper_atl_2019_13,austinhooper_atl_2019,austinhooper,atl,2019,13,1
129654,juliojones_atl_2019_13,juliojones_atl_2019,juliojones,atl,2019,13,1
129656,chrislindstrom_atl_2019_13,chrislindstrom_atl_2019,chrislindstrom,atl,2019,13,1
129658,stevenmeans_atl_2019_13,stevenmeans_atl_2019,stevenmeans,atl,2019,13,1
129659,keanuneal_atl_2019_13,keanuneal_atl_2019,keanuneal,atl,2019,13,1
129668,mattsimms_atl_2019_13,mattsimms_atl_2019,mattsimms,atl,2019,13,1
129669,itosmith_atl_2019_13,itosmith_atl_2019,itosmith,atl,2019,13,1
129670,lukestocker_atl_2019_13,lukestocker_atl_2019,lukestocker,atl,2019,13,1
129672,jjwilcox_atl_2019_13,jjwilcox_atl_2019,jjwilcox,atl,2019,13,1
129676,jamescarpenter_atl_2020_13,jamescarpenter_atl_2020,jamescarpenter,atl,2020,13,1
129686,damontaekazee_atl_2020_13,damontaekazee_atl_2020,damontaekazee,atl,2020,13,1
129692,jordanmiller_atl_2020_13,jordanmiller_atl_2020,jordanmiller,atl,2020,13,1
129698,olamidezaccheaus_atl_2020_13,olamidezaccheaus_atl_2020,olamidezaccheaus,atl,2020,13,1
129700,darenbates_atl_2021_13,darenbates_atl_2021,darenbates,atl,2021,13,1
129702,jonathanbullard_atl_2021_13,jonathanbullard_atl_2021,jonathanbullard,atl,2021,13,1
129709,jaedengraham_atl_2021_13,jaedengraham_atl_2021,jaedengraham,atl,2021,13,1
129714,haydenhurst_atl_2021_13,haydenhurst_atl_2021,haydenhurst,atl,2021,13,1
129717,ajmccarron_atl_2021_13,ajmccarron_atl_2021,ajmccarron,atl,2021,13,1
129723,isaiaholiver_atl_2021_13,isaiaholiver_atl_2021,isaiaholiver,atl,2021,13,1
129735,christobilukidi_bal_2014_13,christobilukidi_bal_2014,christobilukidi,bal,2014,13,1
129740,jeremybutler_bal_2014_13,jeremybutler_bal_2014,jeremybutler,bal,2014,13,1
129741,michaelcampanaro_bal_2014_13,michaelcampanaro_bal_2014,michaelcampanaro,bal,2014,13,1
129744,morgancox_bal_2014_13,morgancox_bal_2014,morgancox,bal,2014,13,1
129752,asajackson_bal_2014_13,asajackson_bal_2014,asajackson,bal,2014,13,1
129758,kapronlewismoore_bal_2014_13,kapronlewismoore_bal_2014,kapronlewismoore,bal,2014,13,1
129767,dennispitta_bal_2014_13,dennispitta_bal_2014,dennispitta,bal,2014,13,1
129768,willrackley_bal_2014_13,willrackley_bal_2014,willrackley,bal,2014,13,1
129769,jahreid_bal_2014_13,jahreid_bal_2014,jahreid,bal,2014,13,1
129771,aaronross_bal_2014_13,aaronross_bal_2014,aaronross,bal,2014,13,1
129773,jimmysmith_bal_2014_13,jimmysmith_bal_2014,jimmysmith,bal,2014,13,1
129780,brenturban_bal_2014_13,brenturban_bal_2014,brenturban,bal,2014,13,1
129788,marlonbrown_bal_2015_13,marlonbrown_bal_2015,marlonbrown,bal,2015,13,1
129789,michaelcampanaro_bal_2015_13,michaelcampanaro_bal_2015,michaelcampanaro,bal,2015,13,1
129791,willdavis_bal_2015_13,willdavis_bal_2015,willdavis,bal,2015,13,1
129793,mattelam_bal_2015_13,mattelam_bal_2015,mattelam,bal,2015,13,1
129794,joeflacco_bal_2015_13,joeflacco_bal_2015,joeflacco,bal,2015,13,1
129795,chaseford_bal_2015_13,chaseford_bal_2015,chaseford,bal,2015,13,1
129796,justinforsett_bal_2015_13,justinforsett_bal_2015,justinforsett,bal,2015,13,1
129806,eugenemonroe_bal_2015_13,eugenemonroe_bal_2015,eugenemonroe,bal,2015,13,1
129809,breshadperriman_bal_2015_13,breshadperriman_bal_2015,breshadperriman,bal,2015,13,1
129810,dennispitta_bal_2015_13,dennispitta_bal_2015,dennispitta,bal,2015,13,1
129811,allenreisner_bal_2015_13,allenreisner_bal_2015,allenreisner,bal,2015,13,1
129815,stevesmithsr_bal_2015_13,stevesmithsr_bal_2015,stevesmithsr,bal,2015,13,1
129816,terrellsuggs_bal_2015_13,terrellsuggs_bal_2015,terrellsuggs,bal,2015,13,1
129817,lorenzotaliaferro_bal_2015_13,lorenzotaliaferro_bal_2015,lorenzotaliaferro,bal,2015,13,1
129821,darrenwaller_bal_2015_13,darrenwaller_bal_2015,darrenwaller,bal,2015,13,1
129825,maxxwilliams_bal_2015_13,maxxwilliams_bal_2015,maxxwilliams,bal,2015,13,1
129826,julianwilson_bal_2015_13,julianwilson_bal_2015,julianwilson,bal,2015,13,1
129829,jeremyzuttah_bal_2015_13,jeremyzuttah_bal_2015,jeremyzuttah,bal,2015,13,1
129830,javoriusallen_bal_2016_13,javoriusallen_bal_2016,javoriusallen,bal,2016,13,1
129831,kylearrington_bal_2016_13,kylearrington_bal_2016,kylearrington,bal,2016,13,1
129832,michaelcampanaro_bal_2016_13,michaelcampanaro_bal_2016,michaelcampanaro,bal,2016,13,1
129833,mauricecanady_bal_2016_13,mauricecanady_bal_2016,mauricecanady,bal,2016,13,1
129834,kaelinclay_bal_2016_13,kaelinclay_bal_2016,kaelinclay,bal,2016,13,1
129836,carldavis_bal_2016_13,carldavis_bal_2016,carldavis,bal,2016,13,1
129841,crockettgillmore_bal_2016_13,crockettgillmore_bal_2016,crockettgillmore,bal,2016,13,1
129842,williehenry_bal_2016_13,williehenry_bal_2016,williehenry,bal,2016,13,1
129843,bronsonkaufusi_bal_2016_13,bronsonkaufusi_bal_2016,bronsonkaufusi,bal,2016,13,1
