unique_id,name,team,year,position,height,wt,speed,draft_yr,round,selection
jordanwillis_nyj_2020,jordanwillis,nyj,2020,ed,76,270,4.53,2017,3,73
jordanwillis_sf_2020,jordanwillis,sf,2020,ed,76,270,4.53,2017,3,73
chriswormley_pit_2020,chriswormley,pit,2020,di,77,300,,2017,3,74
dukeriley_phi_2020,dukeriley,phi,2020,lb,73,227,4.58,2017,3,75
alexanzalone_no_2020,alexanzalone,no,2020,lb,75,237,4.63,2017,3,76
tarellbasham_nyj_2020,tarellbasham,nyj,2020,ed,76,266,4.7,2017,3,80
fabianmoreau_was_2020,fabianmoreau,was,2020,cb,72,200,4.35,2017,3,81
derekrivers_ne_2020,derekrivers,ne,2020,ed,77,250,4.61,2017,3,83
derekrivers_lar_2020,derekrivers,lar,2020,ed,77,250,4.61,2017,3,83
shaquillgriffin_sea_2020,shaquillgriffin,sea,2020,cb,72,198,4.38,2017,3,90
johnjohnsoniii_lar_2020,johnjohnsoniii,lar,2020,s,72,209,4.61,2017,3,91
delanohill_sea_2020,delanohill,sea,2020,s,73,216,4.47,2017,3,95
cameronsutton_pit_2020,cameronsutton,pit,2020,cb,71,188,4.52,2017,3,94
rasuldouglas_car_2020,rasuldouglas,car,2020,cb,74,209,4.59,2017,3,99
treyhendrickson_no_2020,treyhendrickson,no,2020,ed,76,270,4.65,2017,3,103
jaleeljohnson_min_2020,jaleeljohnson,min,2020,di,75,316,5.38,2017,4,109
tedricthompson_kc_2020,tedricthompson,kc,2020,s,72,204,4.6,2017,4,111
eddiejackson_chi_2020,eddiejackson,chi,2020,s,72,206,,2017,4,112
rayshawnjenkins_lac_2020,rayshawnjenkins,lac,2020,s,73,220,4.51,2017,4,113
carllawson_cin_2020,carllawson,cin,2020,ed,74,265,4.67,2017,4,116
samsonebukam_lar_2020,samsonebukam,lar,2020,ed,75,245,,2017,4,125
deatrichwisejr_ne_2020,deatrichwisejr,ne,2020,di,77,275,4.92,2017,4,131
carloswatkins_hou_2020,carloswatkins,hou,2020,di,75,297,,2017,4,142
groverstewart_ind_2020,groverstewart,ind,2020,di,76,315,,2017,4,144
damontaekazee_atl_2020,damontaekazee,atl,2020,s,71,190,4.54,2017,5,149
desmondkingii_lac_2020,desmondkingii,lac,2020,cb,70,200,,2017,5,151
desmondkingii_ten_2020,desmondkingii,ten,2020,cb,70,200,,2017,5,151
cornelder_car_2020,cornelder,car,2020,cb,70,185,4.55,2017,5,152
jayonbrown_ten_2020,jayonbrown,ten,2020,lb,72,226,4.7,2017,5,155
natehairston_nyj_2020,natehairston,nyj,2020,cb,72,195,4.52,2017,5,158
natehairston_den_2020,natehairston,den,2020,cb,72,195,4.52,2017,5,158
anthonywalker_ind_2020,anthonywalker,ind,2020,lb,73,242,4.65,2017,5,161
mattmilano_buf_2020,mattmilano,buf,2020,lb,72,223,4.67,2017,5,163
davongodchaux_mia_2020,davongodchaux,mia,2020,di,75,311,5.27,2017,5,178
nathangerry_phi_2020,nathangerry,phi,2020,lb,74,230,4.58,2017,5,184
chuckclark_bal_2020,chuckclark,bal,2020,s,72,209,4.54,2017,6,186
xavierwoods_dal_2020,xavierwoods,dal,2020,s,71,200,4.54,2017,6,191
vincenttaylor_cle_2020,vincenttaylor,cle,2020,di,74,296,5.07,2017,6,194
alquadinmuhammad_ind_2020,alquadinmuhammad,ind,2020,ed,75,250,4.88,2017,6,196
djjones_sf_2020,djjones,sf,2020,di,72,305,5.04,2017,6,198
brandonwilson_cin_2020,brandonwilson,cin,2020,s,70,200,,2017,6,207
ifeadiodenigbo_min_2020,ifeadiodenigbo,min,2020,ed,75,258,4.72,2017,7,220
isaacrochell_lac_2020,isaacrochell,lac,2020,ed,75,280,4.89,2017,7,225
davidmoore_sea_2020,davidmoore,sea,2020,wr,72,215,,2017,7,226
adriancolbert_nyg_2020,adriancolbert,nyg,2020,s,74,205,,2017,7,229
patrickoconnor_tb_2020,patrickoconnor,tb,2020,ed,76,270,,2017,7,250
michaeldavis_lac_2020,michaeldavis,lac,2020,cb,74,196,,2017,10,300
adambutler_ne_2020,adambutler,ne,2020,di,76,300,,2017,10,300
jamalperry_mia_2020,jamalperry,mia,2020,cb,70,190,,2017,10,300
joejones_den_2020,joejones,den,2020,lb,72,240,,2017,10,300
sionetakitaki_cle_2020,sionetakitaki,cle,2020,lb,73,238,,2019,3,80
alexanderjohnson_den_2020,alexanderjohnson,den,2020,lb,74,245,,2018,10,300
nathanshepherd_nyj_2020,nathanshepherd,nyj,2020,di,76,315,5.09,2018,3,72
foyesadeoluokun_atl_2020,foyesadeoluokun,atl,2020,lb,74,229,,2018,6,200
leviwallace_buf_2020,leviwallace,buf,2020,cb,72,179,4.63,2018,10,300
anferneejennings_ne_2020,anferneejennings,ne,2020,lb,75,259,,2020,3,87
bravvionroy_car_2020,bravvionroy,car,2020,di,73,330,,2020,6,184
seanmurphybunting_tb_2020,seanmurphybunting,tb,2020,cb,72,195,,2019,2,39
clelinferrell_lv_2020,clelinferrell,lv,2020,ed,76,265,,2019,1,4
dexterlawrence_nyg_2020,dexterlawrence,nyg,2020,di,76,342,,2019,1,17
isaiahmack_ten_2020,isaiahmack,ten,2020,di,75,305,,2019,10,300
isaiahmack_ne_2020,isaiahmack,ne,2020,di,75,305,,2019,10,300
taedavis_cle_2020,taedavis,cle,2020,lb,73,224,,2018,10,300
maxxcrosby_lv_2020,maxxcrosby,lv,2020,ed,77,255,,2019,4,106
freddieswain_sea_2020,freddieswain,sea,2020,wr,72,199,,2020,6,214
benbanogu_ind_2020,benbanogu,ind,2020,ed,75,252,,2019,2,49
siranneal_buf_2020,siranneal,buf,2020,cb,72,206,4.56,2018,5,154
montezsweat_was_2020,montezsweat,was,2020,ed,78,262,,2019,1,26
devinbush_pit_2020,devinbush,pit,2020,lb,71,234,,2019,1,10
armonwatts_min_2020,armonwatts,min,2020,di,77,295,,2019,6,190
davonhamilton_jax_2020,davonhamilton,jax,2020,di,76,320,,2020,3,73
dremontjones_den_2020,dremontjones,den,2020,di,75,281,,2019,3,71
damonarnette_lv_2020,damonarnette,lv,2020,cb,72,195,,2020,1,19
malikharrison_bal_2020,malikharrison,bal,2020,lb,75,259,,2020,3,98
jeromebaker_mia_2020,jeromebaker,mia,2020,lb,74,225,4.53,2018,3,73
nevillegallimore_dal_2020,nevillegallimore,dal,2020,di,74,302,,2020,3,82
kevingivens_sf_2020,kevingivens,sf,2020,di,73,285,,2019,10,300
bilalnichols_chi_2020,bilalnichols,chi,2020,di,76,290,4.95,2018,5,145
jimmymoreland_was_2020,jimmymoreland,was,2020,cb,70,179,,2019,7,227
deshonelliott_bal_2020,deshonelliott,bal,2020,s,73,210,4.58,2018,6,190
joejuanwilliams_ne_2020,joejuanwilliams,ne,2020,cb,75,212,,2019,2,45
davidlong_ten_2020,davidlong,ten,2020,lb,71,225,,2019,6,188
germainepratt_cin_2020,germainepratt,cin,2020,lb,75,250,,2019,3,72
chrisboard_bal_2020,chrisboard,bal,2020,lb,74,239,,2018,10,300
loganwilson_cin_2020,loganwilson,cin,2020,lb,74,245,,2020,3,65
andrewvanginkel_mia_2020,andrewvanginkel,mia,2020,ed,76,236,,2019,5,151
tjedwards_phi_2020,tjedwards,phi,2020,lb,73,242,,2019,10,300
pjhall_hou_2020,pjhall,hou,2020,di,73,308,,2018,2,57
khalensaunders_kc_2020,khalensaunders,kc,2020,di,72,324,,2019,3,84
nasiradderley_lac_2020,nasiradderley,lac,2020,s,72,206,,2019,2,60
mikehughes_min_2020,mikehughes,min,2020,cb,70,191,4.53,2018,1,30
darnellsavage_gb_2020,darnellsavage,gb,2020,s,71,198,,2019,1,21
johnathanabram_lv_2020,johnathanabram,lv,2020,s,72,205,,2019,1,27
akeemdavisgaither_cin_2020,akeemdavisgaither,cin,2020,lb,74,228,,2020,4,107
jameldean_tb_2020,jameldean,tb,2020,cb,73,206,,2019,3,94
trevisgipson_chi_2020,trevisgipson,chi,2020,ed,76,263,,2020,5,155
blakecashman_nyj_2020,blakecashman,nyj,2020,lb,73,237,,2019,5,157
kylephillips_nyj_2020,kylephillips,nyj,2020,ed,76,273,,2019,10,300
darryljohnson_buf_2020,darryljohnson,buf,2020,ed,78,253,,2019,7,225
bryanmone_sea_2020,bryanmone,sea,2020,di,75,366,,2019,10,300
marquisecopeland_lar_2020,marquisecopeland,lar,2020,di,74,287,,2019,10,300
folorunsofatukasi_nyj_2020,folorunsofatukasi,nyj,2020,di,76,318,5.29,2018,6,180
mauricehurst_lv_2020,mauricehurst,lv,2020,di,74,291,,2018,5,140
ericwilson_min_2020,ericwilson,min,2020,lb,73,230,,2017,10,300
tershawnwharton_kc_2020,tershawnwharton,kc,2020,di,73,280,,2020,10,300
ljariussneed_kc_2020,ljariussneed,kc,2020,cb,73,192,,2020,4,138
trevondiggs_dal_2020,trevondiggs,dal,2020,cb,74,195,,2020,2,51
trayvonmullen_lv_2020,trayvonmullen,lv,2020,cb,74,200,,2019,2,40
edoliver_buf_2020,edoliver,buf,2020,di,73,287,,2019,1,9
isaiahsimmons_ari_2020,isaiahsimmons,ari,2020,lb,76,238,,2020,1,8
kvonwallace_phi_2020,kvonwallace,phi,2020,s,71,205,,2020,4,127
camerondantzler_min_2020,camerondantzler,min,2020,cb,74,185,,2020,3,89
antoinewinfieldjr_tb_2020,antoinewinfieldjr,tb,2020,s,70,205,,2020,2,45
chrisjackson_ten_2020,chrisjackson,ten,2020,cb,72,186,,2020,7,243
krysbarnes_gb_2020,krysbarnes,gb,2020,lb,74,229,,2020,10,300
shaunbradley_phi_2020,shaunbradley,phi,2020,lb,73,240,,2020,6,196
nickbosa_sf_2020,nickbosa,sf,2020,ed,76,266,,2019,1,2
jcjackson_ne_2020,jcjackson,ne,2020,cb,73,198,4.46,2018,10,300
amanibledsoe_cin_2020,amanibledsoe,cin,2020,ed,77,287,,2019,10,300
troypridejr_car_2020,troypridejr,car,2020,cb,72,190,,2020,4,113
kristianfulton_ten_2020,kristianfulton,ten,2020,cb,71,197,,2020,2,61
rashangary_gb_2020,rashangary,gb,2020,ed,77,277,,2019,1,12
khalidkareem_cin_2020,khalidkareem,cin,2020,ed,76,268,,2020,5,147
charvariusward_kc_2020,charvariusward,kc,2020,cb,73,196,,2018,10,300
brandonjones_mia_2020,brandonjones,mia,2020,s,73,191,,2020,3,70
vernonscott_gb_2020,vernonscott,gb,2020,s,74,206,,2020,7,236
devinwhite_tb_2020,devinwhite,tb,2020,lb,72,237,,2019,1,5
jeremychinn_car_2020,jeremychinn,car,2020,s,75,220,,2020,2,64
alexhighsmith_pit_2020,alexhighsmith,pit,2020,ed,76,242,,2020,3,102
samfranklin_car_2020,samfranklin,car,2020,s,75,210,,2020,10,300
jefferysimmons_ten_2020,jefferysimmons,ten,2020,di,76,305,,2019,1,19
derrickbrown_car_2020,derrickbrown,car,2020,di,77,320,,2020,1,7
byronmurphyjr_ari_2020,byronmurphyjr,ari,2020,cb,71,190,,2019,2,33
julianokwara_det_2020,julianokwara,det,2020,ed,76,239,,2020,3,67
quinnenwilliams_nyj_2020,quinnenwilliams,nyj,2020,di,75,303,,2019,1,3
jachaipolite_lar_2020,jachaipolite,lar,2020,ed,75,258,,2019,3,68
kyzirwhite_lac_2020,kyzirwhite,lac,2020,lb,74,234,,2018,4,119
rashardlawrence_ari_2020,rashardlawrence,ari,2020,di,74,308,,2020,4,131
trystenhill_dal_2020,trystenhill,dal,2020,di,75,308,,2019,2,58
brianburns_car_2020,brianburns,car,2020,ed,77,250,,2019,1,16
rossblacklock_hou_2020,rossblacklock,hou,2020,di,77,307,,2020,2,40
raekwondavis_mia_2020,raekwondavis,mia,2020,di,79,335,,2020,2,56
lekifotu_ari_2020,lekifotu,ari,2020,di,77,330,,2020,4,114
leonjacobs_jax_2020,leonjacobs,jax,2020,lb,74,245,4.48,2018,7,230
essangbassey_den_2020,essangbassey,den,2020,cb,70,190,,2020,10,300
jordanfuller_lar_2020,jordanfuller,lar,2020,s,74,203,,2020,6,199
travishomer_sea_2020,travishomer,sea,2020,hb,70,202,,2019,6,204
jamesproche_bal_2020,jamesproche,bal,2020,wr,71,190,,2020,6,201
isaiahjohnson_lv_2020,isaiahjohnson,lv,2020,cb,74,208,,2019,4,129
jaylonferguson_bal_2020,jaylonferguson,bal,2020,ed,77,275,,2019,3,85
dashawnhand_det_2020,dashawnhand,det,2020,di,75,297,4.83,2018,4,114
jalynholmes_min_2020,jalynholmes,min,2020,ed,77,283,4.82,2018,4,102
anthonynelson_tb_2020,anthonynelson,tb,2020,ed,79,271,,2019,4,107
michaeldanna_kc_2020,michaeldanna,kc,2020,ed,74,261,,2020,5,177
jamessmithwilliams_was_2020,jamessmithwilliams,was,2020,di,76,265,,2020,7,229
samhubbard_cin_2020,samhubbard,cin,2020,ed,77,265,,2018,3,77
tyquanlewis_ind_2020,tyquanlewis,ind,2020,ed,75,277,,2018,2,64
justinhollins_lar_2020,justinhollins,lar,2020,ed,77,248,,2019,5,156
carlgranderson_no_2020,carlgranderson,no,2020,ed,77,261,,2019,10,300
chasewinovich_ne_2020,chasewinovich,ne,2020,ed,75,250,,2019,3,77
bradleychubb_den_2020,bradleychubb,den,2020,ed,76,275,4.65,2018,1,5
oshaneximines_nyg_2020,oshaneximines,nyg,2020,ed,76,254,,2019,3,95
kyliefitts_ari_2020,kyliefitts,ari,2020,ed,76,265,4.69,2018,6,181
dorancearmstrong_dal_2020,dorancearmstrong,dal,2020,ed,76,255,4.87,2018,4,116
malikreed_den_2020,malikreed,den,2020,ed,74,235,,2019,10,300
haroldlandryiii_ten_2020,haroldlandryiii,ten,2020,ed,74,252,4.64,2018,2,41
tylerlancaster_gb_2020,tylerlancaster,gb,2020,di,75,313,,2018,10,300
harrisonphillips_buf_2020,harrisonphillips,buf,2020,di,75,307,5.21,2018,3,96
daronpayne_was_2020,daronpayne,was,2020,di,75,320,4.95,2018,1,13
greggaines_lar_2020,greggaines,lar,2020,di,73,312,,2019,4,134
kingsleykeke_gb_2020,kingsleykeke,gb,2020,di,75,288,,2019,5,150
rasheemgreen_sea_2020,rasheemgreen,sea,2020,di,76,279,4.73,2018,3,79
tavenbryan_jax_2020,tavenbryan,jax,2020,di,76,291,4.98,2018,1,29
deadrinsenat_atl_2020,deadrinsenat,atl,2020,di,73,305,5.16,2018,3,90
ljcollier_sea_2020,ljcollier,sea,2020,di,74,291,,2019,1,29
poonaford_sea_2020,poonaford,sea,2020,di,71,310,,2018,10,300
herculesmataafa_min_2020,herculesmataafa,min,2020,ed,74,254,4.76,2018,10,300
taylorstallworth_ind_2020,taylorstallworth,ind,2020,di,74,305,5.28,2018,10,300
justinjones_lac_2020,justinjones,lac,2020,di,75,309,,2018,3,84
vitavea_tb_2020,vitavea,tb,2020,di,76,347,5.1,2018,1,12
timsettle_was_2020,timsettle,was,2020,di,75,313,,2018,5,163
kendalvickers_lv_2020,kendalvickers,lv,2020,di,75,295,,2018,10,300
justinreid_hou_2020,justinreid,hou,2020,s,73,207,4.4,2018,3,68
treflowers_sea_2020,treflowers,sea,2020,cb,75,200,4.45,2018,5,146
jalenthompson_ari_2020,jalenthompson,ari,2020,s,71,190,,2019,10,300
treymarshall_den_2020,treymarshall,den,2020,s,72,207,,2018,10,300
jessiebatesiii_cin_2020,jessiebatesiii,cin,2020,s,73,200,4.5,2018,2,54
tarvariusmoore_sf_2020,tarvariusmoore,sf,2020,s,74,200,,2018,3,95
jordanwhitehead_tb_2020,jordanwhitehead,tb,2020,s,70,198,,2018,4,117
ronnieharrison_cle_2020,ronnieharrison,cle,2020,s,75,214,,2018,3,93
troyapke_was_2020,troyapke,was,2020,s,73,200,4.34,2018,4,109
andrewwingard_jax_2020,andrewwingard,jax,2020,s,72,209,,2019,10,300
rashadfenton_kc_2020,rashadfenton,kc,2020,cb,71,193,,2019,6,201
carltondavis_tb_2020,carltondavis,tb,2020,cb,73,206,4.53,2018,2,63
chandonsullivan_gb_2020,chandonsullivan,gb,2020,cb,71,189,4.6,2018,10,300
jairealexander_gb_2020,jairealexander,gb,2020,cb,70,196,4.38,2018,1,18
ugoamadi_sea_2020,ugoamadi,sea,2020,cb,69,201,,2019,4,132
isaacyiadom_nyg_2020,isaacyiadom,nyg,2020,cb,73,188,4.52,2018,3,99
chaunceygardnerjohnson_no_2020,chaunceygardnerjohnson,no,2020,cb,72,208,,2019,4,105
dontejackson_car_2020,dontejackson,car,2020,cb,70,180,4.32,2018,2,55
johnreid_hou_2020,johnreid,hou,2020,cb,70,180,,2020,4,141
dariusphillips_cin_2020,dariusphillips,cin,2020,cb,70,190,4.54,2018,5,170
taronjohnson_buf_2020,taronjohnson,buf,2020,cb,71,192,4.5,2018,4,121
denzelward_cle_2020,denzelward,cle,2020,cb,71,190,4.32,2018,1,4
rockyasin_ind_2020,rockyasin,ind,2020,cb,72,190,,2019,2,34
mattdickerson_ten_2020,mattdickerson,ten,2020,di,77,292,5.06,2018,10,300
zachallen_ari_2020,zachallen,ari,2020,ed,76,281,,2019,3,65
andrewbrown_cin_2020,andrewbrown,cin,2020,di,75,296,5.03,2018,5,158
andrewbrown_hou_2020,andrewbrown,hou,2020,di,75,296,5.03,2018,5,158
dariusleonard_ind_2020,dariusleonard,ind,2020,lb,74,230,4.7,2018,2,36
genardavery_phi_2020,genardavery,phi,2020,ed,72,250,4.59,2018,5,150
shaundionhamilton_was_2020,shaundionhamilton,was,2020,lb,72,235,,2018,6,197
otaroalaka_bal_2020,otaroalaka,bal,2020,lb,75,240,,2019,10,300
devantedowns_nyg_2020,devantedowns,nyg,2020,lb,74,252,,2018,7,225
bjhill_nyg_2020,bjhill,nyg,2020,di,75,311,4.99,2018,3,69
sebastianjosephday_lar_2020,sebastianjosephday,lar,2020,di,76,310,,2018,6,195
jerrytillery_lac_2020,jerrytillery,lac,2020,ed,78,295,,2019,1,28
derricknnadi_kc_2020,derricknnadi,kc,2020,di,73,317,5.38,2018,3,75
broderickwashingtonjr_bal_2020,broderickwashingtonjr,bal,2020,di,75,305,,2020,5,170
uchennanwosu_lac_2020,uchennanwosu,lac,2020,ed,74,251,4.65,2018,2,48
harveylangi_nyj_2020,harveylangi,nyj,2020,lb,74,250,,2017,10,300
joshsweat_phi_2020,joshsweat,phi,2020,ed,77,265,4.53,2018,4,130
lorenzocarter_nyg_2020,lorenzocarter,nyg,2020,ed,77,252,4.5,2018,3,66
ogbonniaokoronkwo_lar_2020,ogbonniaokoronkwo,lar,2020,ed,74,253,4.77,2018,5,160
jacobtuiotimariner_atl_2020,jacobtuiotimariner,atl,2020,ed,74,285,,2018,10,300
jacobmartin_hou_2020,jacobmartin,hou,2020,ed,74,242,,2018,6,186
olasunkanmiadeniyi_pit_2020,olasunkanmiadeniyi,pit,2020,ed,73,248,4.83,2018,10,300
malcolmroach_no_2020,malcolmroach,no,2020,di,75,290,,2020,10,300
ardenkey_lv_2020,ardenkey,lv,2020,ed,77,240,,2018,3,87
orenburks_gb_2020,orenburks,gb,2020,lb,75,233,4.59,2018,3,88
rashaanevans_ten_2020,rashaanevans,ten,2020,lb,74,232,,2018,1,22
joshallen_jax_2020,joshallen,jax,2020,ed,77,262,,2019,1,7
marquishaynes_car_2020,marquishaynes,car,2020,ed,74,235,4.67,2018,4,136
tipagaleai_gb_2020,tipagaleai,gb,2020,ed,77,229,,2020,10,300
portergustin_cle_2020,portergustin,cle,2020,ed,77,260,,2019,10,300
christianwilkins_mia_2020,christianwilkins,mia,2020,di,76,310,,2019,1,13
michaelojemudia_den_2020,michaelojemudia,den,2020,cb,73,200,,2020,3,77
anthonyaverett_bal_2020,anthonyaverett,bal,2020,cb,71,185,4.36,2018,4,118
treherndon_jax_2020,treherndon,jax,2020,cb,71,185,,2018,10,300
isaiaholiver_atl_2020,isaiaholiver,atl,2020,cb,72,210,4.5,2018,2,58
holtonhill_min_2020,holtonhill,min,2020,cb,74,196,4.49,2018,10,300
joshjackson_gb_2020,joshjackson,gb,2020,cb,72,196,4.56,2018,2,45
juanthornhill_kc_2020,juanthornhill,kc,2020,s,72,196,4.56,2018,2,45
emmanuelmoseley_sf_2020,emmanuelmoseley,sf,2020,cb,71,190,,2018,10,300
blessuanaustin_nyj_2020,blessuanaustin,nyj,2020,cb,73,195,,2019,6,196
jeffgladney_min_2020,jeffgladney,min,2020,cb,73,195,,2019,6,196
amanioruwariye_det_2020,amanioruwariye,det,2020,cb,73,195,,2019,6,196
avontemaddox_phi_2020,avontemaddox,phi,2020,cb,73,195,,2019,6,196
byroncowart_ne_2020,byroncowart,ne,2020,di,73,195,,2019,6,196
charlesomenihu_hou_2020,charlesomenihu,hou,2020,di,77,280,,2019,5,161
joseyjewell_den_2020,joseyjewell,den,2020,lb,74,236,4.82,2018,4,106
codybarton_sea_2020,codybarton,sea,2020,lb,74,237,,2019,3,88
jordynbrooks_sea_2020,jordynbrooks,sea,2020,lb,73,245,,2020,1,27
micahkiser_lar_2020,micahkiser,lar,2020,lb,72,244,4.66,2018,5,147
roquansmith_chi_2020,roquansmith,chi,2020,lb,73,232,4.51,2018,1,8
tremaineedmunds_buf_2020,tremaineedmunds,buf,2020,lb,73,232,4.51,2018,1,8
robertspillane_pit_2020,robertspillane,pit,2020,lb,73,229,,2018,10,300
leightonvanderesch_dal_2020,leightonvanderesch,dal,2020,lb,73,229,,2018,10,300
bobbyokereke_ind_2020,bobbyokereke,ind,2020,lb,73,235,,2019,3,89
jawhaunbentley_ne_2020,jawhaunbentley,ne,2020,lb,74,244,,2018,5,143
benburrkirven_sea_2020,benburrkirven,sea,2020,lb,72,230,,2019,5,142
frankieluvu_nyj_2020,frankieluvu,nyj,2020,ed,75,235,,2018,10,300
kennyyoung_lar_2020,kennyyoung,lar,2020,lb,73,234,4.6,2018,4,122
tyreldodson_buf_2020,tyreldodson,buf,2020,lb,72,237,,2019,10,300
jahlanitavai_det_2020,jahlanitavai,det,2020,lb,74,246,,2019,2,43
julianlove_nyg_2020,julianlove,nyg,2020,s,71,195,,2019,4,108
benniemann_kc_2020,benniemann,kc,2020,lb,74,235,,2018,10,300
ajmoore_hou_2020,ajmoore,hou,2020,s,71,202,,2018,10,300
taylorrapp_lar_2020,taylorrapp,lar,2020,s,72,208,,2019,2,61
joshuakalu_ten_2020,joshuakalu,ten,2020,s,72,203,4.58,2018,10,300
minkahfitzpatrick_pit_2020,minkahfitzpatrick,pit,2020,s,73,207,4.46,2018,1,11
fredwarner_sf_2020,fredwarner,sf,2020,lb,75,230,4.64,2018,3,70
tracywalker_det_2020,tracywalker,det,2020,s,73,206,4.51,2018,3,82
druetranquill_lac_2020,druetranquill,lac,2020,lb,74,234,,2019,4,130
khariwillis_ind_2020,khariwillis,ind,2020,s,71,213,,2019,4,109
terrelledmunds_pit_2020,terrelledmunds,pit,2020,s,73,217,4.47,2018,1,28
willharris_det_2020,willharris,det,2020,s,73,206,,2019,3,81
amanihooker_ten_2020,amanihooker,ten,2020,s,71,210,,2019,4,116
marcusepps_phi_2020,marcusepps,phi,2020,s,72,198,,2019,6,191
kadenelliss_no_2020,kadenelliss,no,2020,ed,75,238,,2019,7,244
dorianodaniel_kc_2020,dorianodaniel,kc,2020,lb,73,223,4.61,2018,3,100
dregreenlaw_sf_2020,dregreenlaw,sf,2020,lb,73,223,4.61,2018,3,100
kennymooreii_ind_2020,kennymooreii,ind,2020,cb,73,223,4.61,2018,3,100
nicholasmorrow_lv_2020,nicholasmorrow,lv,2020,lb,73,223,4.61,2018,3,100
ajterrell_atl_2020,ajterrell,atl,2020,cb,73,223,4.61,2018,3,100
cjhenderson_jax_2020,cjhenderson,jax,2020,cb,73,223,4.61,2018,3,100
lonniejohnsonjr_hou_2020,lonniejohnsonjr,hou,2020,s,74,213,,2019,2,54
dariouswilliams_lar_2020,dariouswilliams,lar,2020,cb,74,213,,2019,2,54
kamrencurl_was_2020,kamrencurl,was,2020,s,74,213,,2019,2,54
keiseannixon_lv_2020,keiseannixon,lv,2020,cb,70,200,,2019,10,300
darnayholmes_nyg_2020,darnayholmes,nyg,2020,cb,70,200,,2019,10,300
jaylonjohnson_chi_2020,jaylonjohnson,chi,2020,cb,70,200,,2019,10,300
marquiseblair_sea_2020,marquiseblair,sea,2020,cb,70,200,,2019,10,300
chaseyoung_was_2020,chaseyoung,was,2020,ed,70,200,,2019,10,300
yeturgrossmatos_car_2020,yeturgrossmatos,car,2020,ed,70,200,,2019,10,300
isaiahbuggs_pit_2020,isaiahbuggs,pit,2020,di,70,200,,2019,10,300
jonathangarvin_gb_2020,jonathangarvin,gb,2020,ed,70,200,,2019,10,300
jordanelliott_cle_2020,jordanelliott,cle,2020,di,70,200,,2019,10,300
javonkinlaw_sf_2020,javonkinlaw,sf,2020,di,70,200,,2019,10,300
johnpenisini_det_2020,johnpenisini,det,2020,di,70,200,,2019,10,300
mykalwalker_atl_2020,mykalwalker,atl,2020,lb,70,200,,2019,10,300
patrickqueen_bal_2020,patrickqueen,bal,2020,lb,70,200,,2019,10,300
jacobphillips_cle_2020,jacobphillips,cle,2020,lb,75,228,,2020,3,97
klavonchaisson_jax_2020,klavonchaisson,jax,2020,ed,75,254,,2020,1,20
kennethmurray_lac_2020,kennethmurray,lac,2020,lb,74,243,,2020,1,23
noahigbinoghene_mia_2020,noahigbinoghene,mia,2020,cb,71,197,,2020,1,30
zachsieler_mia_2020,zachsieler,mia,2020,di,78,305,,2018,7,238
tavierrethomas_cle_2020,tavierrethomas,cle,2020,cb,70,205,,2018,10,300
chrisclaybrooks_jax_2020,chrisclaybrooks,jax,2020,cb,69,179,,2020,7,223
coreyballentine_nyg_2020,coreyballentine,nyg,2020,cb,71,196,,2019,6,180
johncominsky_atl_2020,johncominsky,atl,2020,di,77,285,,2019,4,135
kyledugger_ne_2020,kyledugger,ne,2020,s,74,220,,2020,2,37
brandoncarr_dal_2020,brandoncarr,dal,2020,s,72,210,4.47,2008,5,140
robertquinn_chi_2020,robertquinn,chi,2020,ed,76,245,4.62,2011,1,14
tavonwilson_ind_2020,tavonwilson,ind,2020,s,72,212,,2012,2,48
nateebner_nyg_2020,nateebner,nyg,2020,s,72,215,,2012,6,197
alecogletree_nyj_2020,alecogletree,nyj,2020,lb,74,235,4.7,2013,1,30
kevinminter_tb_2020,kevinminter,tb,2020,lb,72,246,4.81,2013,2,45
traviskelce_kc_2020,traviskelce,kc,2020,te,77,250,,2013,3,63
jordandangerfield_pit_2020,jordandangerfield,pit,2020,s,71,199,,2013,10,300
laroyreynolds_atl_2020,laroyreynolds,atl,2020,lb,73,240,,2013,10,300
phillipgaines_hou_2020,phillipgaines,hou,2020,cb,72,193,4.34,2014,3,87
cassiusmarsh_jax_2020,cassiusmarsh,jax,2020,ed,76,245,4.89,2014,4,108
cassiusmarsh_ind_2020,cassiusmarsh,ind,2020,ed,76,245,4.89,2014,4,108
cassiusmarsh_pit_2020,cassiusmarsh,pit,2020,ed,76,245,4.89,2014,4,108
dontaejohnson_sf_2020,dontaejohnson,sf,2020,cb,74,200,4.45,2014,4,129
nevinlawson_lv_2020,nevinlawson,lv,2020,cb,69,192,4.48,2014,4,133
averywilliamson_nyj_2020,averywilliamson,nyj,2020,lb,73,246,4.66,2014,5,151
averywilliamson_pit_2020,averywilliamson,pit,2020,lb,73,246,4.66,2014,5,151
keithsmith_atl_2020,keithsmith,atl,2020,fb,72,240,,2014,10,300
marioedwardsjr_chi_2020,marioedwardsjr,chi,2020,di,75,280,4.84,2015,2,35
pjwilliams_no_2020,pjwilliams,no,2020,s,72,196,4.57,2015,3,78
tyesmith_ten_2020,tyesmith,ten,2020,cb,72,195,4.6,2015,5,170
marknzeocha_sf_2020,marknzeocha,sf,2020,lb,75,240,,2015,7,236
vernonbutler_buf_2020,vernonbutler,buf,2020,di,76,330,5.33,2016,1,30
