p_id,player,player_team_id,unique_team_id,team_id_impute,numeric_id,position,team_name,year,week,rush_summary_player_game_count,rush_summary_attempts,rush_summary_avoided_tackles,rush_summary_breakaway_attempts,rush_summary_breakaway_percent,rush_summary_breakaway_yards,rush_summary_declined_penalties,rush_summary_designed_yards,rush_summary_drops,rush_summary_elu_recv_mtf,rush_summary_elu_rush_mtf,rush_summary_elu_yco,rush_summary_elusive_rating,rush_summary_explosive,rush_summary_first_downs,rush_summary_franchise_id,rush_summary_fumbles,rush_summary_gap_attempts,rush_summary_grades_hands_fumble,rush_summary_grades_offense,rush_summary_grades_offense_penalty,rush_summary_grades_pass,rush_summary_grades_pass_block,rush_summary_grades_pass_route,rush_summary_grades_run,rush_summary_grades_run_block,rush_summary_longest,rush_summary_penalties,rush_summary_rec_yards,rush_summary_receptions,rush_summary_routes,rush_summary_run_plays,rush_summary_scramble_yards,rush_summary_scrambles,rush_summary_targets,rush_summary_total_touches,rush_summary_touchdowns,rush_summary_yards,rush_summary_yards_after_contact,rush_summary_yco_attempt,rush_summary_ypa,rush_summary_yprr,rush_summary_zone_attempts,rush_summary_unique_team_id
tavonaustin_lar_2017_9,tavonaustin,tavonaustin_lar_2017,lar_2017_9,lar_2017,7789,wr,lar,2017,9,1,6,2,1,61.8,21,0,34,0,0,2,14.0,77.8,1,2,26,0,3,70.6,64.0,77.2,60.309,63.6519979079498,55.6,62.5,74.1,21,0,9,0,3,25,0,0,0,6,0,34,14.0,2.33,5.7,3.0,2,
tavonaustin_lar_2017_10,tavonaustin,tavonaustin_lar_2017,lar_2017_10,lar_2017,7789,wr,lar,2017,10,1,5,0,0,0.0,0,0,2,0,0,0,1.0,0.0,0,0,26,0,1,69.7,46.8,73.8,60.309,63.6519979079498,55.9,50.2,60.0,7,0,0,0,3,8,0,0,0,5,0,2,1.0,0.2,0.4,0.0,2,
tavonaustin_lar_2017_12,tavonaustin,tavonaustin_lar_2017,lar_2017_12,lar_2017,7789,wr,lar,2017,12,1,5,0,0,0.0,0,0,17,0,3,0,3.0,22.5,1,1,26,0,2,71.4,62.3,75.2,60.309,63.6519979079498,60.8,62.5,59.3,10,0,-1,3,12,14,0,0,4,8,0,17,3.0,0.6,3.4,-0.08,2,
tavonaustin_lar_2017_13,tavonaustin,tavonaustin_lar_2017,lar_2017_13,lar_2017,7789,wr,lar,2017,13,1,3,0,0,0.0,0,0,8,0,0,0,3.0,0.0,0,0,26,0,0,67.2,46.5,71.4,60.309,63.6519979079498,57.0,49.5,59.8,4,0,0,0,3,8,0,0,1,3,0,8,3.0,1.0,2.7,0.0,2,
tavonaustin_lar_2017_14,tavonaustin,tavonaustin_lar_2017,lar_2017_14,lar_2017,7789,wr,lar,2017,14,1,1,0,0,0.0,0,0,6,0,0,0,4.0,0.0,0,0,26,1,1,17.1,43.6,71.7,60.309,63.6519979079498,38.0,62.9,60.2,6,0,-9,0,6,8,0,0,0,1,0,6,4.0,4.0,6.0,-1.5,0,
tavonaustin_lar_2017_15,tavonaustin,tavonaustin_lar_2017,lar_2017_15,lar_2017,7789,wr,lar,2017,15,1,10,2,1,40.9,18,0,44,0,0,2,16.0,32.0,1,1,26,0,1,73.3,70.0,71.8,60.309,63.6519979079498,59.9,68.7,59.4,18,0,0,0,1,13,0,0,0,10,0,44,16.0,1.6,4.4,0.0,7,
tavonaustin_lar_2017_17,tavonaustin,tavonaustin_lar_2017,lar_2017_17,lar_2017,7789,wr,lar,2017,17,1,4,2,0,0.0,0,0,24,1,2,2,21.0,300.0,0,0,26,0,0,70.6,63.8,74.5,60.309,63.6519979079498,57.0,69.9,57.4,8,0,14,3,11,13,0,0,5,7,0,24,21.0,5.25,6.0,1.27,0,
taylorgabriel_atl_2016_9,taylorgabriel,taylorgabriel_atl_2016,atl_2016_9,atl_2016,9002,wr,atl,2016,9,1,2,0,1,62.5,15,0,24,0,0,0,2.0,0.0,1,2,2,0,0,70.0,78.0,75.8,60.309,63.6519979079498,74.2,68.1,60.6,15,0,52,5,22,9,0,0,5,7,1,24,2.0,1.0,12.0,2.36,0,
taylorgabriel_atl_2016_12,taylorgabriel,taylorgabriel_atl_2016,atl_2016_12,atl_2016,9002,wr,atl,2016,12,1,1,0,1,100.0,27,0,27,0,2,0,2.0,80.0,1,1,2,0,0,68.3,90.5,77.5,60.309,63.6519979079498,89.9,63.1,59.0,27,0,75,4,24,11,0,0,5,5,0,27,2.0,2.0,27.0,3.13,0,
taylorgabriel_atl_2016_14,taylorgabriel,taylorgabriel_atl_2016,atl_2016_14,atl_2016,9002,wr,atl,2016,14,1,1,0,0,14.464653372687351,0,0,0,1,0,0,0.0,0.0,0,0,2,0,0,65.8,58.5,78.3,60.309,62.4,57.6,61.845420494699646,60.4,0,0,82,3,27,17,0,0,5,4,0,0,0.0,0.0,0.0,3.04,0,
taylorgabriel_atl_2017_2,taylorgabriel,taylorgabriel_atl_2017,atl_2017_2,atl_2017,9002,wr,atl,2017,2,1,1,0,0,0.0,0,0,7,0,0,0,2.0,0.0,0,0,2,0,0,66.2,59.0,75.0,60.309,63.6519979079498,61.2,56.6,60.9,7,0,14,2,20,6,0,0,3,3,0,7,2.0,2.0,7.0,0.7,0,
taylorgabriel_atl_2017_7,taylorgabriel,taylorgabriel_atl_2017,atl_2017_7,atl_2017,9002,wr,atl,2017,7,1,1,0,0,0.0,0,0,-5,0,1,0,0.0,0.0,0,0,2,0,0,66.2,53.8,76.3,60.309,63.6519979079498,60.2,56.0,35.7,-5,0,24,2,21,14,0,0,2,3,0,-5,0.0,0.0,-5.0,1.14,0,
taylorgabriel_atl_2017_9,taylorgabriel,taylorgabriel_atl_2017,atl_2017_9,atl_2017,9002,wr,atl,2017,9,1,1,0,0,0.0,0,0,3,0,0,0,1.0,0.0,0,0,2,0,0,67.4,68.2,77.1,60.309,63.6519979079498,68.6,60.0,61.0,3,0,56,3,28,10,0,0,4,4,0,3,1.0,1.0,3.0,2.0,0,
taylorgabriel_atl_2017_10,taylorgabriel,taylorgabriel_atl_2017,atl_2017_10,atl_2017,9002,wr,atl,2017,10,1,1,0,1,100.0,15,0,15,0,0,0,0.0,0.0,1,1,2,0,0,67.4,83.9,76.2,60.309,63.6519979079498,80.8,63.1,59.5,15,0,58,3,17,9,0,0,3,4,0,15,0.0,0.0,15.0,3.41,0,
taylorgabriel_atl_2017_13,taylorgabriel,taylorgabriel_atl_2017,atl_2017_13,atl_2017,9002,wr,atl,2017,13,1,1,0,0,0.0,0,0,5,0,0,0,3.0,0.0,0,1,2,0,0,66.2,59.4,76.2,60.309,63.6519979079498,54.4,62.8,84.5,5,0,6,1,18,8,0,0,2,2,0,5,3.0,3.0,5.0,0.33,0,
taylorgabriel_atl_2017_14,taylorgabriel,taylorgabriel_atl_2017,atl_2017_14,atl_2017,9002,wr,atl,2017,14,1,1,0,0,0.0,0,0,9,0,0,0,3.0,0.0,0,0,2,0,0,64.6,63.9,76.3,60.309,63.6519979079498,61.2,63.1,59.5,9,0,10,1,15,13,0,0,1,2,0,9,3.0,3.0,9.0,0.67,0,
taylorgabriel_atl_2017_15,taylorgabriel,taylorgabriel_atl_2017,atl_2017_15,atl_2017,9002,wr,atl,2017,15,1,1,0,0,0.0,0,0,3,0,0,0,7.0,0.0,0,0,2,0,0,66.2,57.8,76.7,60.309,63.6519979079498,58.7,58.7,60.4,3,0,16,2,23,7,0,0,2,3,0,3,7.0,7.0,3.0,0.7,0,
taylorgabriel_atl_2017_16,taylorgabriel,taylorgabriel_atl_2017,atl_2017_16,atl_2017,9002,wr,atl,2017,16,1,1,0,0,0.0,0,0,12,1,0,0,1.0,0.0,1,1,2,0,0,64.6,55.0,77.0,60.309,63.6519979079498,53.0,63.1,58.8,12,0,20,1,26,6,0,0,4,2,0,12,1.0,1.0,12.0,0.77,0,
taylorgabriel_chi_2018_2,taylorgabriel,taylorgabriel_chi_2018,chi_2018_2,chi_2018,9002,wr,chi,2018,2,1,3,0,0,0.0,0,0,17,0,0,0,7.0,0.0,0,1,6,0,0,70.3,54.3,0.0,60.309,63.6519979079498,56.6,65.8,58.4,8,2,30,4,37,24,0,0,7,7,0,17,7.0,2.33,5.7,0.81,0,
taylorgabriel_chi_2018_4,taylorgabriel,taylorgabriel_chi_2018,chi_2018_4,chi_2018,9002,wr,chi,2018,4,1,1,0,0,0.0,0,0,10,0,1,0,2.0,25.0,1,1,6,0,0,70.3,92.0,78.4,60.309,63.6519979079498,91.7,63.1,61.2,10,0,104,7,24,21,0,0,7,8,0,10,2.0,2.0,10.0,4.33,0,
taylorgabriel_chi_2018_6,taylorgabriel,taylorgabriel_chi_2018,chi_2018_6,chi_2018,9002,wr,chi,2018,6,1,1,0,0,0.0,0,0,9,0,0,0,2.0,0.0,0,0,6,0,0,69.1,76.8,79.3,60.309,63.6519979079498,78.1,56.6,58.7,9,0,110,5,29,13,0,0,5,6,0,9,2.0,2.0,9.0,3.79,0,
taylorgabriel_chi_2018_7,taylorgabriel,taylorgabriel_chi_2018,chi_2018_7,chi_2018,9002,wr,chi,2018,7,1,1,0,0,14.464653372687351,0,0,0,0,0,0,0.0,0.0,0,0,6,0,0,67.4,56.8,79.4,60.309,63.6519979079498,57.9,56.2,62.1,0,0,26,3,45,16,0,0,4,4,0,0,0.0,0.0,0.0,0.58,0,
taylorgabriel_chi_2018_11,taylorgabriel,taylorgabriel_chi_2018,chi_2018_11,chi_2018,9002,wr,chi,2018,11,1,2,0,1,117.6,20,0,17,0,0,0,4.0,0.0,1,1,6,0,0,71.1,73.2,82.2,60.309,63.6519979079498,73.8,59.5,60.5,20,0,52,7,27,26,0,0,9,9,0,17,4.0,2.0,8.5,1.93,0,
taylorgabriel_chi_2018_16,taylorgabriel,taylorgabriel_chi_2018,chi_2018_16,chi_2018,9002,wr,chi,2018,16,1,1,0,0,0.0,0,0,8,0,1,0,6.0,150.0,0,0,6,0,0,68.3,59.4,79.6,60.309,63.6519979079498,57.2,63.1,62.7,8,0,28,3,29,19,0,0,3,4,0,8,6.0,6.0,8.0,0.97,0,
taylorgabriel_chi_2019_2,taylorgabriel,taylorgabriel_chi_2019,chi_2019_2,chi_2019,9002,wr,chi,2019,2,1,1,1,0,0.0,0,0,14,0,0,1,5.0,250.0,1,1,6,0,0,64.6,58.7,79.6,60.309,63.6519979079498,56.3,62.8,61.6,14,0,11,1,25,24,0,0,2,2,0,14,5.0,5.0,14.0,0.44,0,
taylorgabriel_chi_2019_3,taylorgabriel,taylorgabriel_chi_2019,chi_2019_3,chi_2019,9002,wr,chi,2019,3,1,1,0,0,0.0,0,0,7,1,0,0,1.0,0.0,0,0,6,0,0,69.8,73.6,78.4,60.309,63.6519979079498,74.8,56.6,55.9,7,0,75,6,29,13,0,0,7,7,0,7,1.0,1.0,7.0,2.59,0,
taylorgabriel_chi_2019_10,taylorgabriel,taylorgabriel_chi_2019,chi_2019_10,chi_2019,9002,wr,chi,2019,10,1,1,0,0,0.0,0,0,-1,1,0,0,2.0,0.0,0,0,6,0,0,68.3,55.3,77.3,60.309,63.6519979079498,56.6,56.6,61.7,-1,0,39,4,29,15,0,0,6,5,0,-1,2.0,2.0,-1.0,1.34,0,
taylorgabriel_cle_2014_3,taylorgabriel,taylorgabriel_cle_2014,cle_2014_3,cle_2014,9002,wr,cle,2014,3,1,2,0,0,0.0,0,0,-2,0,1,0,2.0,25.0,0,0,8,0,0,67.8,66.5,76.3,60.309,63.6519979079498,71.3,50.9,60.7,8,0,81,2,18,16,0,0,2,4,0,-2,2.0,1.0,-1.0,4.5,0,
taywantaylor_ten_2017_2,taywantaylor,taywantaylor_ten_2017,ten_2017_2,ten_2017,11827,wr,ten,2017,2,1,2,0,1,106.3,17,0,16,0,0,0,1.0,0.0,1,1,31,0,2,66.7,73.7,73.3,60.309,63.6519979079498,75.2,59.7,58.1,17,0,42,1,7,4,0,0,1,3,0,16,1.0,0.5,8.0,6.0,0,
taywantaylor_ten_2017_3,taywantaylor,taywantaylor_ten_2017,ten_2017_3,ten_2017,11827,wr,ten,2017,3,1,1,1,0,0.0,0,0,-1,0,0,1,4.0,133.3,0,0,31,0,0,66.2,57.9,74.4,60.309,63.6519979079498,58.4,59.5,60.0,-1,0,16,2,22,4,0,0,3,3,0,-1,4.0,4.0,-1.0,0.73,1,
taywantaylor_ten_2017_4,taywantaylor,taywantaylor_ten_2017,ten_2017_4,ten_2017,11827,wr,ten,2017,4,1,1,0,0,0.0,0,0,6,0,0,0,2.0,0.0,0,0,31,0,0,61.9,43.5,75.0,60.309,63.6519979079498,47.0,56.2,59.0,6,0,0,0,15,9,0,0,1,1,0,6,2.0,2.0,6.0,0.0,0,
taywantaylor_ten_2017_5,taywantaylor,taywantaylor_ten_2017,ten_2017_5,ten_2017,11827,wr,ten,2017,5,1,1,2,0,0.0,0,0,5,0,0,2,2.0,400.0,0,0,31,0,0,61.9,53.9,75.9,60.309,63.6519979079498,51.5,63.1,60.9,5,0,0,0,26,6,0,0,0,1,0,5,2.0,2.0,5.0,0.0,0,
taywantaylor_ten_2017_10,taywantaylor,taywantaylor_ten_2017,ten_2017_10,ten_2017,11827,wr,ten,2017,10,1,1,0,0,0.0,0,0,4,0,0,0,2.0,0.0,0,0,31,0,0,66.2,65.4,71.7,60.309,63.6519979079498,68.4,56.6,60.0,4,0,34,2,11,3,0,0,3,3,0,4,2.0,2.0,4.0,3.09,0,
taywantaylor_ten_2017_15,taywantaylor,taywantaylor_ten_2017,ten_2017_15,ten_2017,11827,wr,ten,2017,15,1,1,0,0,0.0,0,0,8,0,0,0,6.0,0.0,0,0,31,0,0,61.9,64.8,68.9,60.309,63.6519979079498,57.4,63.0,60.3950445259298,8,0,0,0,3,1,0,0,0,1,0,8,6.0,6.0,8.0,0.0,0,
taywantaylor_ten_2017_17,taywantaylor,taywantaylor_ten_2017,ten_2017_17,ten_2017,11827,wr,ten,2017,17,1,1,0,0,0.0,0,0,5,0,0,0,1.0,0.0,0,0,31,0,0,61.9,49.7,68.6,60.309,63.6519979079498,59.7,56.2,57.6,5,0,0,0,1,4,0,0,0,1,0,5,1.0,1.0,5.0,0.0,0,
teddybridgewater_mia_2022_6,teddybridgewater,teddybridgewater_mia_2022,,mia_2022,8667,qb,mia,2022,6,1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,mia_2022_6
tedginnjr_ari_2014_3,tedginnjr,tedginnjr_ari_2014,ari_2014_3,ari_2014,3625,wr,ari,2014,3,1,1,0,0,0.0,0,0,4,0,0,0,9.0,0.0,0,0,1,0,0,68.6,74.8,72.8,71.0,63.6519979079498,64.0,63.1,60.3950445259298,4,0,8,1,10,1,0,0,3,2,0,4,9.0,9.0,4.0,0.8,0,
tedginnjr_ari_2014_5,tedginnjr,tedginnjr_ari_2014,ari_2014_5,ari_2014,3625,wr,ari,2014,5,1,1,0,0,0.0,0,0,-1,2,0,0,0.0,0.0,0,0,1,0,0,66.2,28.5,70.6,60.309,63.6519979079498,29.8,58.7,60.3950445259298,-1,0,0,0,5,1,0,0,2,1,0,-1,0.0,0.0,-1.0,0.0,0,
tedginnjr_ari_2014_15,tedginnjr,tedginnjr_ari_2014,ari_2014_15,ari_2014,3625,wr,ari,2014,15,1,1,1,0,0.0,0,0,3,0,0,1,0.0,0.0,0,0,1,0,0,73.4,60.9,70.5,60.309,63.6519979079498,56.4,63.1,60.3950445259298,3,0,4,1,6,1,0,0,1,2,0,3,0.0,0.0,3.0,0.67,0,
tedginnjr_car_2015_7,tedginnjr,tedginnjr_car_2015,car_2015_7,car_2015,3625,wr,car,2015,7,1,1,0,1,100.0,43,0,43,0,0,0,0.0,0.0,1,1,5,0,0,70.6,72.0,78.3,60.309,63.6519979079498,67.9,62.1,81.4,43,0,59,5,22,19,0,0,7,6,0,43,0.0,0.0,43.0,2.68,0,
tedginnjr_car_2015_11,tedginnjr,tedginnjr_car_2015,car_2015_11,car_2015,3625,wr,car,2015,11,1,2,0,0,0.0,0,0,12,0,1,0,1.0,7.1,1,1,5,0,0,71.3,67.2,79.2,60.309,63.6519979079498,67.2,59.5,59.9,11,0,37,5,29,17,0,0,8,7,0,12,1.0,0.5,6.0,1.28,0,
tedginnjr_car_2015_14,tedginnjr,tedginnjr_car_2015,car_2015_14,car_2015,3625,wr,car,2015,14,1,1,0,0,0.0,0,0,5,0,0,0,2.0,0.0,0,0,5,0,0,71.7,88.7,77.1,60.309,63.6519979079498,90.3,56.6,61.4,5,0,120,2,13,13,0,0,3,3,0,5,2.0,2.0,5.0,9.23,0,
tedginnjr_car_2016_1,tedginnjr,tedginnjr_car_2016,car_2016_1,car_2016,3625,wr,car,2016,1,1,1,0,1,100.0,20,0,20,0,0,0,5.0,0.0,1,1,5,0,0,71.0,61.8,77.6,60.309,63.6519979079498,57.4,63.1,73.9,20,0,5,1,24,18,0,0,1,2,0,20,5.0,5.0,20.0,0.21,0,
tedginnjr_car_2016_2,tedginnjr,tedginnjr_car_2016,car_2016_2,car_2016,3625,wr,car,2016,2,1,1,0,0,0.0,0,0,5,1,0,0,0.0,0.0,0,0,5,0,0,76.1,51.5,78.4,60.309,63.6519979079498,55.7,56.6,39.5,5,0,51,2,28,17,0,0,4,3,0,5,0.0,0.0,5.0,1.82,0,
tedginnjr_car_2016_3,tedginnjr,tedginnjr_car_2016,car_2016_3,car_2016,3625,wr,car,2016,3,1,2,0,0,0.0,0,0,5,0,0,0,2.0,0.0,0,0,5,0,0,73.7,63.0,0.0,60.309,63.6519979079498,67.5,53.6,61.0,4,1,62,3,33,14,0,0,7,5,0,5,2.0,1.0,2.5,1.88,0,
tedginnjr_car_2016_6,tedginnjr,tedginnjr_car_2016,car_2016_6,car_2016,3625,wr,car,2016,6,1,2,0,0,0.0,0,0,6,0,0,0,1.0,0.0,0,0,5,0,0,76.3,73.3,76.8,59.7,63.6519979079498,77.1,50.5,60.3,5,1,54,5,28,7,0,0,7,7,0,6,1.0,0.5,3.0,1.93,0,
tedginnjr_car_2016_10,tedginnjr,tedginnjr_car_2016,car_2016_10,car_2016,3625,wr,car,2016,10,1,1,1,0,0.0,0,0,1,0,0,1,3.0,50.0,0,0,5,0,0,73.2,62.4,78.5,60.309,63.6519979079498,63.6,56.6,60.8,1,0,44,5,30,21,0,0,7,6,0,1,3.0,3.0,1.0,1.47,0,
tedginnjr_car_2016_11,tedginnjr,tedginnjr_car_2016,car_2016_11,car_2016,3625,wr,car,2016,11,1,1,0,0,0.0,0,0,13,0,0,0,4.0,0.0,1,1,5,0,0,70.9,73.8,76.7,60.309,63.6519979079498,71.8,62.1,59.8,13,0,46,3,24,11,0,0,4,4,0,13,4.0,4.0,13.0,1.92,0,
tedginnjr_car_2016_12,tedginnjr,tedginnjr_car_2016,car_2016_12,car_2016,3625,wr,car,2016,12,1,1,0,0,0.0,0,0,13,0,3,0,1.0,60.0,1,1,5,0,0,70.0,84.0,77.3,60.309,63.6519979079498,81.7,63.1,60.9,13,0,115,4,22,16,0,0,8,5,0,13,1.0,1.0,13.0,5.23,0,
tedginnjr_car_2016_13,tedginnjr,tedginnjr_car_2016,car_2016_13,car_2016,3625,wr,car,2016,13,1,1,0,0,0.0,0,0,6,1,0,0,1.0,0.0,0,0,5,0,0,70.4,69.3,78.2,60.309,63.6519979079498,70.6,56.6,61.6,6,0,80,5,24,14,0,0,6,6,0,6,1.0,1.0,6.0,3.33,0,
tedginnjr_car_2016_14,tedginnjr,tedginnjr_car_2016,car_2016_14,car_2016,3625,wr,car,2016,14,1,2,0,0,0.0,0,0,5,0,0,0,1.0,0.0,0,0,5,0,0,72.2,62.1,77.1,60.309,63.6519979079498,65.4,53.6,56.6,8,0,21,2,23,19,0,0,4,4,0,5,1.0,0.5,2.5,0.91,0,
tedginnjr_car_2016_17,tedginnjr,tedginnjr_car_2016,car_2016_17,car_2016,3625,wr,car,2016,17,1,2,0,1,70.8,17,0,24,1,0,0,5.0,0.0,1,1,5,0,0,70.9,61.3,78.4,60.309,63.6519979079498,61.2,59.5,59.3,17,0,69,4,30,22,0,0,7,6,0,24,5.0,2.5,12.0,2.3,0,
tedginnjr_no_2017_1,tedginnjr,tedginnjr_no_2017,no_2017_1,no_2017,3625,wr,no,2017,1,1,1,0,0,0.0,0,0,5,0,0,0,1.0,0.0,0,0,20,0,0,70.0,64.7,77.2,60.309,63.6519979079498,66.4,56.6,56.1,5,0,53,4,26,13,0,0,5,5,0,5,1.0,1.0,5.0,2.04,0,
tedginnjr_no_2017_3,tedginnjr,tedginnjr_no_2017,no_2017_3,no_2017,3625,wr,no,2017,3,1,1,0,1,100.0,15,0,15,0,0,0,1.0,0.0,1,1,20,0,0,68.5,65.2,76.9,60.309,66.1,62.8,63.1,59.8,15,0,44,2,25,8,0,0,3,3,0,15,1.0,1.0,15.0,1.76,0,
tedginnjr_no_2017_4,tedginnjr,tedginnjr_no_2017,no_2017_4,no_2017,3625,wr,no,2017,4,1,1,0,0,0.0,0,0,9,0,0,0,0.0,0.0,0,0,20,0,0,71.7,59.9,78.6,60.309,63.6519979079498,61.6,56.6,57.9,9,0,25,2,30,14,0,0,2,3,0,9,0.0,0.0,9.0,0.83,0,
tedginnjr_no_2017_6,tedginnjr,tedginnjr_no_2017,no_2017_6,no_2017,3625,wr,no,2017,6,1,1,0,0,0.0,0,0,3,0,1,0,0.0,0.0,0,0,20,0,0,73.2,86.2,76.2,60.309,63.6519979079498,86.7,59.2,58.7,3,0,66,4,21,15,0,0,4,5,0,3,0.0,0.0,3.0,3.14,0,
tedginnjr_no_2017_11,tedginnjr,tedginnjr_no_2017,no_2017_11,no_2017,3625,wr,no,2017,11,1,1,0,0,0.0,0,0,-12,0,0,0,0.0,0.0,0,0,20,0,0,69.8,66.4,78.0,60.309,63.6519979079498,67.3,56.6,59.7,-12,0,87,6,40,9,0,0,6,7,0,-12,0.0,0.0,-12.0,2.18,0,
tedginnjr_no_2017_13,tedginnjr,tedginnjr_no_2017,no_2017_13,no_2017,3625,wr,no,2017,13,1,1,0,0,0.0,0,0,6,0,0,0,2.0,0.0,0,0,20,0,0,66.2,60.6,76.8,60.309,63.6519979079498,58.3,63.1,59.9,6,0,27,2,25,14,0,0,3,3,0,6,2.0,2.0,6.0,1.08,0,
tedginnjr_no_2017_14,tedginnjr,tedginnjr_no_2017,no_2017_14,no_2017,3625,wr,no,2017,14,1,1,1,0,0.0,0,0,-3,0,0,1,2.0,66.7,0,0,20,0,0,66.2,55.8,76.3,60.309,63.6519979079498,57.7,56.6,59.8,-3,0,10,2,28,6,0,0,2,3,0,-3,2.0,2.0,-3.0,0.36,0,
tedginnjr_no_2017_16,tedginnjr,tedginnjr_no_2017,no_2017_16,no_2017,3625,wr,no,2017,16,1,2,0,1,107.1,15,0,14,1,0,0,6.0,0.0,1,1,20,0,0,70.7,60.2,0.0,60.309,63.6519979079498,61.9,62.2,59.2,15,0,76,4,27,19,0,0,5,6,0,14,6.0,3.0,7.0,2.81,0,
tedginnjr_no_2017_17,tedginnjr,tedginnjr_no_2017,no_2017_17,no_2017,3625,wr,no,2017,17,1,1,0,0,0.0,0,0,2,0,0,0,1.0,0.0,0,0,20,0,0,67.4,54.8,0.0,60.309,63.6519979079498,58.5,59.2,61.4,2,1,33,3,27,10,0,0,6,4,0,2,1.0,1.0,2.0,1.22,0,
tedginnjr_no_2018_1,tedginnjr,tedginnjr_no_2018,no_2018_1,no_2018,3625,wr,no,2018,1,1,1,1,0,0.0,0,0,5,0,0,1,2.0,33.3,0,0,20,0,0,69.8,74.1,78.0,60.309,63.6519979079498,74.7,56.6,58.7,5,0,68,5,40,7,0,0,6,6,0,5,2.0,2.0,5.0,1.7,0,
tedginnjr_no_2018_3,tedginnjr,tedginnjr_no_2018,no_2018_3,no_2018,3625,wr,no,2018,3,1,1,0,1,100.0,20,0,20,2,1,0,0.0,0.0,1,1,20,0,0,70.9,58.8,80.1,60.309,63.6519979079498,55.2,63.1,83.5,20,0,12,3,36,13,0,0,6,4,0,20,0.0,0.0,20.0,0.33,0,
tedginnjr_no_2018_4,tedginnjr,tedginnjr_no_2018,no_2018_4,no_2018,3625,wr,no,2018,4,1,1,0,0,0.0,0,0,1,0,0,0,2.0,0.0,0,0,20,0,0,67.2,47.5,0.0,60.309,63.6519979079498,52.2,59.2,56.2,1,1,0,0,20,16,0,0,2,1,0,1,2.0,2.0,1.0,0.0,0,
tedginnjr_no_2019_5,tedginnjr,tedginnjr_no_2019,no_2019_5,no_2019,3625,wr,no,2019,5,1,1,0,0,0.0,0,0,1,0,0,0,0.0,0.0,0,0,20,0,0,66.2,53.5,76.5,60.309,63.6519979079498,55.5,56.6,56.6,1,0,35,2,31,12,0,0,2,3,0,1,0.0,0.0,1.0,1.13,0,
tedginnjr_no_2019_6,tedginnjr,tedginnjr_no_2019,no_2019_6,no_2019,3625,wr,no,2019,6,1,1,0,0,0.0,0,0,12,0,0,0,0.0,0.0,1,1,20,0,0,66.2,71.7,77.1,60.309,63.6519979079498,67.4,62.8,75.2,12,0,36,2,29,15,0,0,6,3,0,12,0.0,0.0,12.0,1.24,0,
tedginnjr_no_2019_10,tedginnjr,tedginnjr_no_2019,no_2019_10,no_2019,3625,wr,no,2019,10,1,1,0,0,0.0,0,0,5,0,0,0,1.0,0.0,0,1,20,0,0,61.9,47.4,78.7,60.309,63.6519979079498,49.6,56.5,60.0,5,0,0,0,40,3,0,0,2,1,0,5,1.0,1.0,5.0,0.0,0,
teehiggins_cin_2020_4,teehiggins,teehiggins_cin_2020,cin_2020_4,cin_2020,61211,wr,cin,2020,4,1,1,0,0,0.0,0,0,13,1,0,0,1.0,0.0,1,1,7,0,0,68.3,74.4,77.5,60.309,63.6519979079498,72.2,62.8,60.2,13,0,77,4,29,13,0,0,7,5,0,13,1.0,1.0,13.0,2.66,0,
teehiggins_cin_2020_6,teehiggins,teehiggins_cin_2020,cin_2020_6,cin_2020,61211,wr,cin,2020,6,1,1,0,0,0.0,0,0,2,0,0,0,2.0,0.0,0,0,7,0,0,69.8,69.5,0.0,60.309,63.6519979079498,73.9,56.5,57.3,2,1,125,6,35,24,0,0,8,7,0,2,2.0,2.0,2.0,3.57,0,
teehiggins_cin_2020_7,teehiggins,teehiggins_cin_2020,cin_2020_7,cin_2020,61211,wr,cin,2020,7,1,1,0,0,0.0,0,1,7,0,2,0,1.0,33.3,0,0,7,0,0,69.1,71.1,0.0,60.309,76.4,76.1,56.6,45.2,7,2,71,5,42,17,0,0,6,6,0,7,1.0,1.0,7.0,1.69,0,
teehiggins_cin_2020_8,teehiggins,teehiggins_cin_2020,cin_2020_8,cin_2020,61211,wr,cin,2020,8,1,2,0,0,0.0,0,0,6,0,0,0,3.0,0.0,0,0,7,0,0,70.6,76.5,78.8,60.309,63.6519979079498,78.9,50.9,69.2,6,0,78,6,28,26,0,0,9,8,0,6,3.0,1.5,3.0,2.79,0,
terrancewest_bal_2015_12,terrancewest,terrancewest_bal_2015,bal_2015_12,bal_2015,8729,hb,bal,2015,12,1,7,1,1,43.2,16,0,37,0,0,1,13.0,26.5,2,2,3,0,0,72.1,69.4,69.6,60.309,73.4,56.9,68.1,60.0,16,0,0,0,3,9,0,0,0,7,0,37,13.0,1.86,5.3,0.0,7,
terrancewest_bal_2015_13,terrancewest,terrancewest_bal_2015,bal_2015_13,bal_2015,8729,hb,bal,2015,13,1,8,0,0,0.0,0,0,31,0,0,0,19.0,0.0,0,2,3,0,0,73.1,63.8,69.8,60.309,76.7,61.1,62.7,60.3950445259298,8,0,5,1,5,9,0,0,1,9,0,31,19.0,2.38,3.9,1.0,8,
